설치시도명,설치시군구명,설치시설구분,서비스제공사명,설치년월,관리기관명,위도,경도,데이터기준일자
경상남도,남해군,관광,KT,14-Oct,경상남도 남해군,34.80006728,128.0385447,2020-06-19
경상남도,남해군,관광,KT,17-May,경상남도 남해군,34.91258858,127.8578525,2020-06-19
경상남도,남해군,관광,KT,18-Oct,경상남도 남해군,34.80086064,128.0384358,2020-06-19
경상남도,남해군,관광,KT,18-Oct,경상남도 남해군,34.72806831,127.8909567,2020-06-19
경상남도,남해군,관광,KT,18-Oct,경상남도 남해군,34.72150728,127.9879542,2020-06-19
경상남도,남해군,관광,KT,18-Oct,경상남도 남해군,34.72224433,128.0238981,2020-06-19
경상남도,남해군,관광,KT,18-Oct,경상남도 남해군,34.94194254,127.8761835,2020-06-19
인천광역시,서구,서민·복지시설,KT,,인천광역시 서구청,37.5076025,126.6776607,2020-10-04
인천광역시,서구,지역문화시설,KT,,인천광역시 서구청,37.5156712,126.679796,2020-10-04
인천광역시,서구,지역문화시설,KT,,인천광역시 서구청,37.6032502,126.6554475,2020-10-04
인천광역시,서구,편의시설,KT,,인천광역시 서구청,37.494138,126.683728,2020-10-04
인천광역시,서구,편의시설,KT,,인천광역시 서구청,37.5111919,126.6719672,2020-10-04
인천광역시,서구,편의시설,KT,,인천광역시 서구청,37.4790463,126.6883791,2020-10-04
인천광역시,서구,편의시설,KT,,인천광역시 서구청,37.518681,126.674938,2020-10-04
인천광역시,서구,관공서,KT,,인천광역시 서구청,37.617119,126.688794,2020-10-04
인천광역시,서구,관공서,KT,,인천광역시 서구청,37.596991,126.6376311,2020-10-04
인천광역시,강화군,서민·복지시설,KT,,인천광역시 강화군청,37.735211,126.481793,2020-10-04
인천광역시,강화군,관공서,KT,,인천광역시 강화군청,37.70416807,126.435179,2020-10-04
인천광역시,강화군,관공서,KT,,인천광역시 강화군청,37.71355037,126.484843,2020-10-04
인천광역시,강화군,관공서,KT,,인천광역시 강화군청,37.713578,126.484854,2020-10-04
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.61211681,128.3668959,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.58561928,128.4148309,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.67229455,128.4648869,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.63678262,128.5584256,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.63212044,128.5565974,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.67210899,128.7082,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.67195555,128.7097402,2020-07-07
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5292221,126.7150013,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5263817,126.7429895,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.561858,126.7578547,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5500265,126.723612,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5500265,126.723612,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5284959,126.7000012,2020-07-14
인천광역시,계양구,관공서,KT,19-Nov,인천광역시 계양구청,37.5325901,126.7086763,2020-07-14
인천광역시,계양구,지역문화시설,KT,19-Nov,인천광역시 계양구청,37.5479824,126.7270279,2020-07-14
인천광역시,계양구,기타,LG헬로,20-Mar,인천광역시 계양구청,37.5490575,126.7283628,2020-07-14
인천광역시,계양구,기타,LG헬로,20-Mar,인천광역시 계양구청,37.5515881,126.7250583,2020-07-14
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.7220722,127.1583798,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.72203407,127.1572466,2019-09-21
세종특별자치시,세종특별자치시,관공서,KT,14-Dec,한국정보화진흥원,36.65605268,127.2637302,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,KT,14-Dec,한국정보화진흥원,36.59986681,127.303824,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,KT,14-Dec,한국정보화진흥원,36.59982366,127.2878445,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,KT,14-Dec,한국정보화진흥원,36.59982366,127.2878445,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,KT,14-Dec,한국정보화진흥원,36.5989246,127.2754092,2019-09-21
세종특별자치시,세종특별자치시,관공서,KT,14-Dec,한국정보화진흥원,36.5294788,127.3707523,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,KT,14-Dec,한국정보화진흥원,36.52707902,127.370357,2019-09-21
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.31339608,128.473255,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.31678742,128.472464,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.34106002,128.4973667,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.42597483,128.3937321,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.4523039,128.3061046,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.45244256,128.3047601,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.50056963,128.4554816,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.61279213,128.3784188,2020-07-07
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5307571,126.729695,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5328694,126.7238897,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5280803,126.7364448,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5397121,126.7211559,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5366897,126.7289638,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5366897,126.728978,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5345829,126.7416963,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5615833,126.7549009,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5332806,126.7373116,2020-07-14
인천광역시,계양구,기타,KT,19-Jun,인천광역시 계양구청,37.5292774,126.7151875,2020-07-14
세종특별자치시,세종특별자치시,서민·복지시설,LGU+,14-Dec,한국정보화진흥원,36.6818645,127.2134274,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,LGU+,14-Dec,한국정보화진흥원,36.6308571,127.2692939,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,서민·복지시설,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
세종특별자치시,세종특별자치시,관공서,LGU+,14-Dec,한국정보화진흥원,36.51540672,127.2617472,2019-09-21
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.74978056,128.3520872,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.68900501,128.7139281,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.6790713,128.567382,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.50420327,128.4525517,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.70318056,128.4832822,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.6152716,128.3487876,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.32872934,128.3738925,2020-07-07
강원도,평창군,기타,KT,17-Nov,강원도 평창군청,37.60951333,128.3034885,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.37612377,128.4102494,2020-07-07
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.36760544,128.3952774,2020-07-07
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8736017,127.7557584,2019-07-01
강원도,평창군,기타,KT,19-Feb,강원도 평창군청,37.36765823,128.3929632,2020-07-07
인천광역시,계양구,기타,LG헬로,17-Jul,인천광역시 계양구청,37.5268992,126.7068021,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5324582,126.7244605,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5324406,126.7244605,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5324406,126.7244605,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5478106,126.7386746,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5478106,126.7386746,2020-07-14
인천광역시,계양구,기타,LG헬로,19-Jun,인천광역시 계양구청,37.5478969,126.7386746,2020-07-14
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8759774,127.7542728,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8749176,127.7488663,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8766512,127.7576478,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8879348,127.7419206,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8776975,127.7494929,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8774528,127.7504824,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8820775,127.7415875,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8821894,127.746997,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8808956,127.7441504,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8830417,127.745788,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8846766,127.7484572,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8831854,127.7414824,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8743495,127.7513796,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8809462,127.7476516,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8767848,127.7536847,2019-07-01
경상북도,경주시,관광,경상북도 경주시청,18-Aug,경상북도 경주시청,35.83916669,129.2107096,2019-09-21
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.875863,127.7555918,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8758416,127.7582825,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8746702,127.7558651,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8872453,127.7438443,2019-07-01
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.63553638,128.554051,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.6741887,128.7040147,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.36818361,128.3904751,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.63580764,128.3426517,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.68756273,128.7533152,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.73167677,128.5931366,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.78701174,128.5646831,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.61317426,128.3701138,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.376617,128.410176,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.61410838,128.3715987,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.500553,128.451374,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.61507248,128.375406,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.70660088,128.6136195,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.63196664,128.5574945,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.70599215,128.7211394,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.29214582,128.5421013,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.27793661,128.5770611,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.45221457,128.3023178,2020-07-07
강원도,평창군,기타,KT,16-Nov,강원도 평창군청,37.72434239,128.7197834,2020-07-07
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8838397,127.7439823,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8715097,127.7549468,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.872046,127.7572298,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.889922,127.7526805,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8772738,127.7580687,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8884892,127.7441357,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8854711,127.7500577,2019-07-01
강원도,춘천시,편의시설,KT,18-Jun,강원도 춘천시청,37.8749176,127.7488663,2019-07-01
광주광역시,광산구,관공서,LGU+,18-Jan,한국통신사업자연합회,35.129495,126.791615,2019-01-01
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.67315743,128.7063032,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.34203316,128.495433,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.42659554,128.3943294,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.37127258,128.3901257,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.37806678,128.3955482,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.37985245,128.3874345,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.5009415,128.4584623,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.60661056,128.4407243,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.61610126,128.3793232,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.5002992,128.4556092,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.61556515,128.3777096,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.63703129,128.5581921,2020-07-07
강원도,평창군,관공서,KT,10-Nov,강원도 평창군청,37.36156475,128.3909715,2020-07-07
강원도,평창군,관공서,KT,10-Nov,강원도 평창군청,37.36001554,128.3927714,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.36001554,128.3927714,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.50032124,128.452941,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.36646677,128.3933512,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.58640564,128.4144366,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.6361958,128.5584239,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.67311186,128.7049693,2020-07-07
강원도,평창군,기타,KT,10-Nov,강원도 평창군청,37.36903725,128.3978508,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.61078556,128.4634046,2020-07-07
강원도,평창군,기타,KT,15-Nov,강원도 평창군청,37.60544907,128.4528639,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.34086261,128.499648,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.42620963,128.3928265,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.50150918,128.4580165,2020-07-07
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.61688452,128.3792153,2020-07-07
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.09834833,126.4505163,2019-09-01
강원도,평창군,관공서,KT,15-Nov,강원도 평창군청,37.589966,128.4165464,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.36049049,128.3888522,2020-07-07
강원도,평창군,기타,KT,14-Nov,강원도 평창군청,37.36725895,128.3946301,2020-07-07
강원도,평창군,기타,KT,14-Nov,강원도 평창군청,37.36876956,128.3948838,2020-07-07
강원도,평창군,기타,KT,14-Nov,강원도 평창군청,37.63701735,128.5526907,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.37127258,128.3901257,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.36888928,128.3975636,2020-07-07
강원도,평창군,관공서,KT,14-Nov,강원도 평창군청,37.63726595,128.553516,2020-07-07
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,14-May,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,14-Apr,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,15-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.449334,126.700991,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,14-Jul,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.466921,126.707861,2020-04-30
인천광역시,남동구,교통시설,SKT,15-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,15-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,SKT,11-Aug,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,KT,16-Sep,인천교통공사,37.457615,126.702216,2020-04-30
인천광역시,남동구,교통시설,LGU+,11-Dec,인천교통공사,37.457615,126.702216,2020-04-30
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.34001816,126.8203034,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3400748,126.8203034,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.2898699,126.8695517,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.2898699,126.8695517,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.2898699,126.8695517,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.11158342,126.3915585,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.11158342,126.3915476,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.11158342,126.3915476,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.11158342,126.3915476,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.09834833,126.4505083,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.28817086,126.5342227,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32537215,126.8050885,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32537215,126.8050885,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32537215,126.8050885,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.33792381,126.8303499,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32734274,126.8460295,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32892975,126.8469172,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3138744,126.8608554,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3138744,126.8608554,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3138744,126.8608554,2019-09-01
경기도,안산시,관공서,KT,18-Jun,경기도 안산시청,37.3343004,126.804436,2019-09-01
경기도,안산시,관공서,LGU+,18-Jun,경기도 안산시청,37.33836142,126.8029199,2019-09-01
경기도,안산시,관공서,LGU+,18-Jun,경기도 안산시청,37.345067,126.8125604,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.2437706,126.5852916,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3002844,126.8450663,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32106713,126.8152625,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.33243625,126.7903427,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3348549,126.8071268,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.2996318,126.8627731,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.31507667,126.8595867,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.27372275,126.8397549,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3296438,126.8459434,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3138744,126.8608554,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3191881,126.8292346,2019-09-01
경기도,안산시,관공서,KT,18-Jun,경기도 안산시청,37.31847429,126.8443385,2019-09-01
경기도,안산시,관공서,KT,18-Jun,경기도 안산시청,37.3322861,126.8105436,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3170943,126.8550458,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.31690933,126.8551999,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.3151195,126.8546547,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.32309048,126.8161873,2019-09-01
경기도,안산시,관공서,안산시,18-Jun,경기도 안산시청,37.34001816,126.8203034,2019-09-01
강원도,양구군,기타,KT,16-Dec,강원도 양구군청,38.19193191,128.0769702,2019-10-10
강원도,양구군,지역문화시설,KT,16-Dec,강원도 양구군청,38.11069164,127.9888471,2019-10-10
강원도,양구군,기타,KT,17-Dec,강원도 양구군청,38.07177508,128.023181,2019-10-10
강원도,양구군,지역문화시설,KT,17-Dec,강원도 양구군청,38.09624122,127.9815753,2019-10-10
